f, RPR, RBV, F_last, Recl_last
639.32,0.865737,0.84194,0.0404982,1.37786e+06
639.319,0.865722,0.841833,0.0404919,1.37824e+06
639.317,0.865685,0.841568,0.0404663,1.37958e+06
639.315,0.86565,0.841324,0.0404338,1.38117e+06
639.313,0.865603,0.840995,0.0403791,1.38376e+06
639.312,0.865597,0.840959,0.040376,1.38389e+06
639.31,0.86558,0.84081,0.0403712,1.38413e+06
639.31,0.865578,0.840761,0.0403976,1.38297e+06
639.309,0.865566,0.840649,0.0403969,1.38306e+06
639.309,0.865541,0.840407,0.0403978,1.38318e+06
639.308,0.865519,0.840202,0.0403994,1.38327e+06
639.308,0.865506,0.84009,0.0403961,1.38352e+06
639.308,0.865478,0.839866,0.0403783,1.3845e+06
639.307,0.865437,0.839538,0.0403456,1.38622e+06
639.307,0.865404,0.839284,0.0403226,1.38746e+06
639.307,0.865393,0.8392,0.0403189,1.38769e+06
639.307,0.865397,0.839245,0.0403226,1.38751e+06
639.306,0.865401,0.839291,0.0403328,1.38704e+06
639.306,0.865413,0.839396,0.0403435,1.38649e+06
639.306,0.865439,0.839618,0.0403651,1.38539e+06
639.306,0.865462,0.839812,0.0403805,1.38457e+06
639.306,0.865476,0.839922,0.0403852,1.3843e+06
639.306,0.865492,0.840044,0.0403869,1.38414e+06
639.306,0.865508,0.84016,0.0403857,1.38412e+06
639.306,0.865521,0.840246,0.0403836,1.38416e+06
639.306,0.865524,0.840264,0.0403848,1.3841e+06
639.306,0.865528,0.840291,0.0403848,1.38408e+06
639.306,0.865524,0.84027,0.0403877,1.38397e+06
639.306,0.865518,0.840238,0.0403934,1.38374e+06
639.306,0.865512,0.840209,0.0404045,1.38327e+06
639.306,0.865511,0.840214,0.040411,1.38298e+06
639.306,0.865516,0.840261,0.0404194,1.38256e+06
639.306,0.865526,0.84034,0.0404268,1.38216e+06
639.306,0.865542,0.840469,0.0404353,1.38166e+06
639.306,0.865552,0.840536,0.0404337,1.38164e+06
639.305,0.86556,0.840592,0.0404292,1.38172e+06
639.305,0.865565,0.840617,0.0404193,1.38201e+06
639.305,0.865558,0.840566,0.0404108,1.38222e+06
639.305,0.865556,0.840574,0.040417,1.38197e+06
639.304,0.865558,0.840621,0.0404244,1.38156e+06
639.304,0.86557,0.840768,0.0404383,1.38069e+06
639.303,0.865588,0.840958,0.040449,1.37986e+06
639.303,0.865577,0.840864,0.0404353,1.38051e+06
639.303,0.865576,0.840835,0.0404222,1.38099e+06
639.302,0.865553,0.840612,0.0404047,1.38172e+06
639.302,0.86551,0.840223,0.0403805,1.38296e+06
639.302,0.86547,0.839908,0.0403689,1.38354e+06
639.302,0.865454,0.83979,0.0403654,1.38378e+06
639.301,0.865427,0.839585,0.0403531,1.38444e+06
639.301,0.865409,0.839461,0.0403422,1.38496e+06
639.301,0.865409,0.839458,0.0403335,1.38532e+06
