f, RPR, RBV, F_last, Recl_last
3308.48,0.743107,0.452224,0.0538366,2.43729e+06
3305.59,0.738419,0.440069,0.0538161,2.45317e+06
3301.28,0.732494,0.42537,0.0535661,2.47369e+06
3296.8,0.718435,0.394042,0.0551305,2.42504e+06
3294.3,0.721196,0.399384,0.054284,2.45906e+06
3290.74,0.722534,0.402011,0.0543045,2.44908e+06
3287.54,0.725929,0.410159,0.0533516,2.49511e+06
3285.42,0.729376,0.4193,0.0535237,2.48232e+06
3284.12,0.729297,0.41952,0.0537124,2.46968e+06
3282.64,0.725665,0.412202,0.0544393,2.43445e+06
3282.64,0.725665,0.412202,0.0544393,2.43445e+06
3282.64,0.725665,0.412202,0.0544393,2.43445e+06
3282.62,0.725681,0.412213,0.0544395,2.43454e+06
3282.47,0.725838,0.412325,0.0544418,2.43537e+06
3282.18,0.725846,0.41236,0.0544511,2.4381e+06
3281.87,0.725821,0.412016,0.0544447,2.43381e+06
3281.38,0.725604,0.41157,0.0544342,2.42607e+06
3280.55,0.725263,0.41123,0.0544305,2.41506e+06
3279.15,0.724628,0.410844,0.0544508,2.40238e+06
3276.75,0.723924,0.409455,0.054452,2.37134e+06
3274.19,0.722465,0.407644,0.0544647,2.3193e+06
3274.13,0.721306,0.407379,0.0545699,2.28727e+06
3272.89,0.721878,0.407507,0.0545179,2.30304e+06
3274.99,0.721314,0.406963,0.0545614,2.28189e+06
3272.53,0.721723,0.407357,0.0545299,2.29721e+06
3272.47,0.721406,0.406371,0.0545327,2.28474e+06
3272.39,0.721398,0.406306,0.0545519,2.28617e+06
3272.26,0.721357,0.406311,0.0545674,2.28358e+06
3272.02,0.721278,0.406167,0.0546051,2.28162e+06
3271.61,0.721073,0.405657,0.0546764,2.2783e+06
3271.1,0.720724,0.404229,0.0548212,2.27471e+06
3270.72,0.719989,0.403683,0.0549972,2.26334e+06
3271.21,0.719703,0.402098,0.0551689,2.25302e+06
3270.6,0.719902,0.403196,0.0550497,2.26017e+06
3270.43,0.719829,0.40299,0.0551195,2.25565e+06
3270.13,0.719401,0.402374,0.0552181,2.24604e+06
3269.79,0.718943,0.400665,0.0554212,2.23898e+06
3269.66,0.718661,0.40031,0.0556168,2.22318e+06
3269.45,0.718598,0.400162,0.0556972,2.21564e+06
3269.07,0.718209,0.399497,0.0558251,2.20278e+06
3268.47,0.717906,0.398946,0.0560385,2.18299e+06
3268.06,0.717454,0.398149,0.0564198,2.154e+06
3267.4,0.716967,0.397293,0.0567208,2.12373e+06
3267.23,0.716859,0.396986,0.0570334,2.10317e+06
3267.13,0.71692,0.397162,0.0568536,2.11496e+06
3266.87,0.716729,0.396797,0.0570039,2.10476e+06
3266.44,0.716459,0.396284,0.0572992,2.08679e+06
3267.49,0.716152,0.395274,0.0579038,2.05988e+06
3266.35,0.716383,0.396036,0.0574469,2.08016e+06
3266.14,0.716077,0.395342,0.0576663,2.07278e+06
3265.79,0.71564,0.394256,0.0580746,2.05871e+06
3266.49,0.714998,0.392789,0.0587773,2.0287e+06
3265.71,0.715481,0.39389,0.0582488,2.0512e+06
3265.55,0.715271,0.393573,0.0584316,2.03977e+06
3265.29,0.714974,0.393136,0.0587674,2.01737e+06
3266.35,0.714783,0.392946,0.0595588,1.98502e+06
3265.25,0.714943,0.393105,0.0588957,2.01206e+06
3265.17,0.714921,0.393137,0.0590491,2.00648e+06
3264.84,0.714716,0.393453,0.0604686,1.95624e+06
3265.24,0.715114,0.394682,0.0620325,1.90084e+06
3264.7,0.714849,0.393859,0.0609909,1.9374e+06
3264.47,0.715039,0.394805,0.0615361,1.90687e+06
3265.38,0.715941,0.397287,0.0625082,1.85692e+06
3264.43,0.715194,0.395225,0.0617014,1.89823e+06
3264.35,0.715264,0.39552,0.0618875,1.88964e+06
3263.84,0.71593,0.398482,0.063781,1.80576e+06
3276.55,0.715723,0.399821,0.0664791,1.6842e+06
3263.81,0.715923,0.398533,0.0638927,1.80046e+06
3263.77,0.71585,0.398447,0.064002,1.79516e+06
3263.51,0.715126,0.397676,0.065106,1.74302e+06
3270.73,0.715485,0.399219,0.0665537,1.67197e+06
3263.5,0.71514,0.397736,0.0651639,1.74009e+06
3263.47,0.715142,0.397786,0.0652218,1.73716e+06
3263.35,0.71516,0.39829,0.065804,1.70816e+06
3263.17,0.716864,0.402206,0.0667659,1.67872e+06
3263.28,0.718885,0.406563,0.0683283,1.63829e+06
3263.1,0.717654,0.40388,0.0673686,1.6629e+06
3263.09,0.718598,0.405793,0.0682561,1.64408e+06
3263.06,0.71881,0.40628,0.0685121,1.63914e+06
3263.04,0.719098,0.406934,0.0688297,1.63519e+06
3263.01,0.719341,0.407394,0.0689489,1.63456e+06
3262.99,0.72003,0.40887,0.0688736,1.63698e+06
3262.97,0.720219,0.409272,0.068671,1.64325e+06
3262.95,0.719369,0.407072,0.0682774,1.65915e+06
3262.93,0.717581,0.403038,0.0675312,1.68318e+06
3262.9,0.717095,0.402202,0.0669048,1.6995e+06
3262.86,0.717648,0.403437,0.0662387,1.7142e+06
3262.8,0.718938,0.406467,0.0655259,1.72987e+06
3262.7,0.720626,0.410395,0.0647305,1.74716e+06
3262.52,0.721009,0.411317,0.0639864,1.76833e+06
3262.2,0.719794,0.408465,0.0632296,1.79541e+06
3261.67,0.719829,0.408209,0.0624229,1.81469e+06
3260.82,0.718013,0.40398,0.0627087,1.79136e+06
3259.71,0.710839,0.389223,0.0647091,1.70954e+06
3258.05,0.714817,0.40008,0.0720221,1.48947e+06
3258.03,0.728601,0.436493,0.0853252,1.18513e+06
3257.06,0.722453,0.419466,0.0790767,1.31312e+06
3255.84,0.722243,0.418871,0.0835015,1.23876e+06
3255.63,0.716464,0.405775,0.0880206,1.19435e+06
3255.28,0.715004,0.402844,0.0879893,1.19488e+06
3255.06,0.713141,0.399278,0.0865787,1.20887e+06
3254.94,0.715371,0.40355,0.0824495,1.26001e+06
3254.97,0.719898,0.413383,0.0798962,1.29656e+06
3254.89,0.7174,0.407913,0.0812988,1.27621e+06
3254.84,0.720025,0.413727,0.0801151,1.29306e+06
3254.81,0.722491,0.419394,0.080394,1.28733e+06
3254.74,0.722392,0.419068,0.0803466,1.28748e+06
3254.31,0.721405,0.415852,0.0798748,1.28908e+06
3253.93,0.721737,0.417734,0.0804969,1.28885e+06
3253.44,0.716289,0.406689,0.0800875,1.30452e+06
3252.53,0.715816,0.40546,0.0797917,1.30863e+06
